,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,redKDR,blueKDR,diffblueWardsPlaced,diffblueWardsDestroyed,diffblueFirstBlood,diffblueKills,diffblueDeaths,diffblueAssists,diffblueEliteMonsters,diffblueDragons,diffblueHeralds,diffblueTowersDestroyed,diffblueTotalGold,diffblueAvgLevel,diffblueTotalExperience,diffblueTotalMinionsKilled,diffblueTotalJungleMinionsKilled,diffblueGoldDiff,diffblueExperienceDiff,diffblueCSPerMin,diffblueGoldPerMin,diffblueKDR,bluevredEliteMonsters,bluevredTowersDestroyed,bluevredWardsPlaced
2563,4524704735,1,20,3,0,4,2,4,0,0,0,0,16568,6.8,18658,242,56,1840,1870,24.2,1656.8,14,4,1,2,4,2,0,0,0,0,14728,6.6,16788,240,43,-1840,-1870,24.0,1472.8,0.75,3.0,6,-1,-1,2,-2,2,0,0,0,0,1840,0.20000000000000018,1870,2,13,3680,3740,0.1999999999999993,184.0,2.25,equal,equal,greater
2564,4494200479,1,16,1,0,5,5,6,0,0,0,0,16503,7.2,18765,231,59,690,365,23.1,1650.3,13,1,1,5,5,3,1,1,0,0,15813,7.2,18400,232,52,-690,-365,23.2,1581.3,1.3,1.6,3,0,-1,0,0,3,-1,-1,0,0,690,0.0,365,-1,7,1380,730,-0.09999999999999787,69.0,0.30000000000000004,less,equal,greater
2565,4479962485,0,60,2,1,9,9,7,1,1,0,0,17459,7.0,18018,185,50,-98,-1136,18.5,1745.9,13,5,0,9,9,6,0,0,0,0,17557,7.2,19154,219,57,98,1136,21.9,1755.7,1.3333333333333333,1.3888888888888888,47,-3,1,0,0,1,1,1,0,0,-98,-0.20000000000000018,-1136,-34,-7,-196,-2272,-3.3999999999999986,-9.799999999999955,0.05555555555555558,greater,equal,greater
2566,4508197919,1,11,1,1,7,7,5,0,0,0,0,17024,7.2,19375,222,68,197,1883,22.2,1702.4,91,2,0,7,7,7,2,1,1,0,16827,7.0,17492,198,63,-197,-1883,19.8,1682.7,1.5,1.3571428571428572,-80,-1,1,0,0,-2,-2,-1,-1,0,197,0.20000000000000018,1883,24,5,394,3766,2.3999999999999986,19.700000000000045,-0.1428571428571428,less,equal,less
2567,4505413315,1,21,3,1,5,4,3,0,0,0,0,16660,6.8,18272,252,48,1574,1067,25.2,1666.0,11,5,0,4,5,6,0,0,0,0,15086,6.8,17205,197,45,-1574,-1067,19.7,1508.6,1.4,1.625,10,-2,1,1,-1,-3,0,0,0,0,1574,0.0,1067,55,3,3148,2134,5.5,157.4000000000001,0.2250000000000001,equal,equal,greater
2568,4478101809,0,15,0,0,2,9,0,0,0,0,0,14244,6.6,16850,207,48,-3553,-1730,20.7,1424.4,13,1,1,9,2,9,1,1,0,0,17797,7.0,18580,220,48,3553,1730,22.0,1779.7,6.75,0.2222222222222222,2,-1,-1,-7,7,-9,-1,-1,0,0,-3553,-0.40000000000000036,-1730,-13,0,-7106,-3460,-1.3000000000000007,-355.29999999999995,-6.527777777777778,less,equal,greater
2569,4479618265,0,14,4,1,1,10,1,0,0,0,0,14041,6.4,15172,226,48,-5162,-3610,22.6,1404.1,20,2,0,10,1,19,0,0,0,1,19203,7.2,18782,196,46,5162,3610,19.6,1920.3,19.5,0.15,-6,2,1,-9,9,-18,0,0,0,-1,-5162,-0.7999999999999998,-3610,30,2,-10324,-7220,3.0,-516.2,-19.35,equal,less,less
2570,4497718869,1,37,4,1,4,2,1,1,1,0,0,16752,7.4,19777,232,85,2210,2411,23.2,1675.2,23,1,0,2,4,0,0,0,0,0,14542,6.6,17366,214,53,-2210,-2411,21.4,1454.2,0.5,2.25,14,3,1,2,-2,1,1,1,0,0,2210,0.8000000000000007,2411,18,32,4420,4822,1.8000000000000007,221.0,1.75,greater,equal,greater
2571,4498652179,1,18,1,1,8,2,13,1,0,1,0,17563,7.2,18032,203,64,3410,2058,20.3,1756.3,19,2,0,2,8,2,1,1,0,0,14153,6.4,15974,213,48,-3410,-2058,21.3,1415.3,0.375,7.25,-1,-1,1,6,-6,11,0,-1,1,0,3410,0.7999999999999998,2058,-10,16,6820,4116,-1.0,341.0,6.875,equal,equal,less
2572,4473231539,1,23,2,1,6,6,4,1,1,0,0,17262,7.0,19094,231,65,251,-74,23.1,1726.2,20,6,0,6,6,5,0,0,0,0,17011,7.2,19168,236,64,-251,74,23.6,1701.1,1.4166666666666667,1.3333333333333333,3,-4,1,0,0,-1,1,1,0,0,251,-0.20000000000000018,-74,-5,1,502,-148,-0.5,25.100000000000136,-0.08333333333333348,greater,equal,greater
2573,4518711982,1,15,2,1,9,3,9,0,0,0,0,17438,7.0,18257,186,48,3018,1995,18.6,1743.8,19,1,0,3,9,3,0,0,0,0,14420,6.6,16262,222,39,-3018,-1995,22.2,1442.0,0.5,4.5,-4,1,1,6,-6,6,0,0,0,0,3018,0.40000000000000036,1995,-36,9,6036,3990,-3.599999999999998,301.79999999999995,4.0,equal,equal,less
2574,4520305649,0,14,2,0,3,8,3,0,0,0,0,14275,6.4,15474,180,56,-3414,-3747,18.0,1427.5,14,2,1,8,3,4,2,1,1,0,17689,7.2,19221,228,60,3414,3747,22.8,1768.9,3.3333333333333335,0.5625,0,0,-1,-5,5,-1,-2,-1,-1,0,-3414,-0.7999999999999998,-3747,-48,-4,-6828,-7494,-4.800000000000001,-341.4000000000001,-2.7708333333333335,less,equal,equal
2575,4522486224,1,18,3,1,7,4,10,1,1,0,0,16753,6.8,17461,220,39,2015,857,22.0,1675.3,17,5,0,4,7,2,1,0,1,0,14738,6.4,16604,171,60,-2015,-857,17.1,1473.8,0.7142857142857143,3.0,1,-2,1,3,-3,8,0,1,-1,0,2015,0.39999999999999947,857,49,-21,4030,1714,4.899999999999999,201.5,2.2857142857142856,equal,equal,greater
2576,4496840019,1,14,3,1,8,4,9,1,1,0,0,17163,7.2,19382,224,52,1422,775,22.4,1716.3,15,4,0,4,8,2,0,0,0,0,15741,7.2,18607,218,59,-1422,-775,21.8,1574.1,0.625,3.125,-1,-1,1,4,-4,7,1,1,0,0,1422,0.0,775,6,-7,2844,1550,0.5999999999999979,142.20000000000005,2.5,greater,equal,less
2577,4524777842,0,46,3,0,5,6,8,0,0,0,0,15750,7.0,17334,214,43,-1727,-619,21.4,1575.0,14,4,1,6,5,8,0,0,0,0,17477,6.8,17953,223,56,1727,619,22.3,1747.7,2.0,1.5,32,-1,-1,-1,1,0,0,0,0,0,-1727,0.20000000000000018,-619,-9,-13,-3454,-1238,-0.9000000000000021,-172.70000000000005,-0.5,equal,equal,greater
2578,4522301091,1,18,5,1,7,6,6,0,0,0,0,15954,6.8,16128,211,27,654,823,21.1,1595.4,20,1,0,6,7,6,1,0,1,0,15300,6.2,15305,190,40,-654,-823,19.0,1530.0,1.2857142857142858,1.6666666666666667,-2,4,1,1,-1,0,-1,0,-1,0,654,0.5999999999999996,823,21,-13,1308,1646,2.1000000000000014,65.40000000000009,0.38095238095238093,less,equal,less
2579,4515437338,1,16,5,1,9,3,10,2,1,1,0,18293,7.2,19981,240,59,3691,2805,24.0,1829.3,11,3,0,3,9,3,0,0,0,0,14602,7.0,17176,186,51,-3691,-2805,18.6,1460.2,0.5,4.666666666666667,5,2,1,6,-6,7,2,1,1,0,3691,0.20000000000000018,2805,54,8,7382,5610,5.399999999999999,369.0999999999999,4.166666666666667,greater,equal,greater
2580,4519053131,0,17,2,1,13,5,16,0,0,0,0,19336,7.2,19116,212,30,4627,4784,21.2,1933.6,14,3,0,5,13,6,0,0,0,0,14709,6.0,14332,175,29,-4627,-4784,17.5,1470.9,0.6153846153846154,4.2,3,-1,1,8,-8,10,0,0,0,0,4627,1.2000000000000002,4784,37,1,9254,9568,3.6999999999999993,462.6999999999998,3.5846153846153848,equal,equal,greater
2581,4511951461,0,15,3,1,2,8,1,1,0,1,0,14014,6.6,16219,205,48,-3443,-2284,20.5,1401.4,17,3,0,8,2,8,0,0,0,0,17457,7.2,18503,230,52,3443,2284,23.0,1745.7,6.0,0.3125,-2,0,1,-6,6,-7,1,0,1,0,-3443,-0.6000000000000005,-2284,-25,-4,-6886,-4568,-2.5,-344.29999999999995,-5.6875,greater,equal,less
2582,4468611805,0,17,1,0,6,6,8,2,1,1,0,16207,7.0,17381,211,50,-819,-1829,21.1,1620.7,13,2,1,6,6,3,0,0,0,0,17026,7.0,19210,223,56,819,1829,22.3,1702.6,1.25,1.6666666666666667,4,-1,-1,0,0,5,2,1,1,0,-819,0.0,-1829,-12,-6,-1638,-3658,-1.1999999999999993,-81.89999999999986,0.41666666666666674,greater,equal,greater
2583,4522528063,1,17,2,0,4,1,4,0,0,0,0,16654,7.2,19392,255,59,1856,1530,25.5,1665.4,16,1,1,1,4,1,2,1,1,0,14798,6.8,17862,244,48,-1856,-1530,24.4,1479.8,0.375,6.0,1,1,-1,3,-3,3,-2,-1,-1,0,1856,0.40000000000000036,1530,11,11,3712,3060,1.1000000000000014,185.60000000000014,5.625,less,equal,greater
2584,4483149221,1,15,5,0,4,4,6,0,0,0,0,16711,7.4,19807,233,72,1759,2524,23.3,1671.1,20,5,1,4,4,9,1,1,0,0,14952,6.8,17283,203,47,-1759,-2524,20.3,1495.2,2.125,1.75,-5,0,-1,0,0,-3,-1,-1,0,0,1759,0.6000000000000005,2524,30,25,3518,5048,3.0,175.89999999999986,-0.375,less,equal,less
2585,4523902957,0,15,3,1,7,3,10,1,1,0,0,16578,7.0,18139,200,62,1159,1510,20.0,1657.8,14,2,0,3,7,3,0,0,0,0,15419,6.6,16629,250,41,-1159,-1510,25.0,1541.9,0.6428571428571429,4.0,1,1,1,4,-4,7,1,1,0,0,1159,0.40000000000000036,1510,-50,21,2318,3020,-5.0,115.89999999999986,3.357142857142857,greater,equal,greater
2586,4483768812,1,42,4,0,4,8,7,1,1,0,0,16220,6.8,17447,227,60,-444,-184,22.7,1622.0,58,8,1,8,4,12,0,0,0,0,16664,7.0,17631,212,46,444,184,21.2,1666.4,3.5,0.9375,-16,-4,-1,-4,4,-5,1,1,0,0,-444,-0.20000000000000018,-184,15,14,-888,-368,1.5,-44.40000000000009,-2.5625,greater,equal,less
2587,4522510473,0,138,4,0,6,4,8,0,0,0,0,15096,6.2,15415,199,32,-120,-1620,19.9,1509.6,15,3,1,4,6,2,1,1,0,0,15216,6.4,17035,193,67,120,1620,19.3,1521.6,0.8333333333333334,2.5,123,1,-1,2,-2,6,-1,-1,0,0,-120,-0.20000000000000018,-1620,6,-35,-240,-3240,0.5999999999999979,-12.0,1.6666666666666665,less,equal,greater
2588,4522805623,1,18,2,1,10,8,13,1,0,1,0,18426,7.2,18454,192,46,1493,202,19.2,1842.6,31,4,0,8,10,7,0,0,0,0,16933,7.0,18252,185,53,-1493,-202,18.5,1693.3,1.15,2.0625,-13,-2,1,2,-2,6,1,0,1,0,1493,0.20000000000000018,202,7,-7,2986,404,0.6999999999999993,149.29999999999995,0.9125000000000001,greater,equal,less
2589,4523463632,1,14,2,1,11,3,14,1,1,0,0,18758,7.0,18710,212,49,4335,2324,21.2,1875.8,13,3,0,3,11,3,0,0,0,0,14423,6.6,16386,215,43,-4335,-2324,21.5,1442.3,0.4090909090909091,6.0,1,-1,1,8,-8,11,1,1,0,0,4335,0.40000000000000036,2324,-3,6,8670,4648,-0.3000000000000007,433.5,5.590909090909091,greater,equal,greater
2590,4464643416,0,16,4,1,4,7,3,0,0,0,0,15928,7.2,18170,204,64,-935,-4,20.4,1592.8,17,2,0,7,4,5,1,1,0,0,16863,6.8,18174,233,52,935,4,23.3,1686.3,2.375,0.7857142857142857,-1,2,1,-3,3,-2,-1,-1,0,0,-935,0.40000000000000036,-4,-29,12,-1870,-8,-2.900000000000002,-93.5,-1.5892857142857144,less,equal,less
2591,4495318581,1,15,3,1,6,3,9,1,1,0,0,16233,7.0,18524,215,60,1081,199,21.5,1623.3,13,3,0,3,6,1,0,0,0,0,15152,7.2,18325,220,60,-1081,-199,22.0,1515.2,0.5833333333333334,3.5,2,0,1,3,-3,8,1,1,0,0,1081,-0.20000000000000018,199,-5,0,2162,398,-0.5,108.09999999999991,2.9166666666666665,greater,equal,greater
2592,4510707082,1,13,1,1,8,8,7,1,1,0,0,16493,7.0,17450,175,44,-862,-1734,17.5,1649.3,32,2,0,8,8,5,1,0,1,0,17355,7.2,19184,223,55,862,1734,22.3,1735.5,1.3125,1.4375,-19,-1,1,0,0,2,0,1,-1,0,-862,-0.20000000000000018,-1734,-48,-11,-1724,-3468,-4.800000000000001,-86.20000000000005,0.125,equal,equal,less
2593,4470854318,0,56,1,0,6,10,8,1,0,1,0,15633,6.8,17605,210,36,-2770,-2347,21.0,1563.3,14,2,1,10,6,13,1,1,0,0,18403,7.2,19952,218,52,2770,2347,21.8,1840.3,2.75,1.0,42,-1,-1,-4,4,-5,0,-1,1,0,-2770,-0.40000000000000036,-2347,-8,-16,-5540,-4694,-0.8000000000000007,-277.0,-1.75,equal,equal,greater
2594,4519865094,1,57,4,0,7,2,8,2,1,1,0,17750,7.4,20138,237,56,3673,2756,23.7,1775.0,16,0,1,2,7,1,0,0,0,0,14077,6.8,17382,204,56,-3673,-2756,20.4,1407.7,0.35714285714285715,5.5,41,4,-1,5,-5,7,2,1,1,0,3673,0.6000000000000005,2756,33,0,7346,5512,3.3000000000000007,367.29999999999995,5.142857142857143,greater,equal,greater
2595,4487198223,0,21,2,0,5,14,6,0,0,0,0,16251,6.8,16548,213,46,-4859,-2956,21.3,1625.1,18,3,1,14,5,14,1,0,1,2,21110,7.2,19504,226,44,4859,2956,22.6,2111.0,4.2,0.5714285714285714,3,-1,-1,-9,9,-8,-1,0,-1,-2,-4859,-0.40000000000000036,-2956,-13,2,-9718,-5912,-1.3000000000000007,-485.9000000000001,-3.628571428571429,less,less,greater
2596,4489399864,1,15,1,1,7,7,6,0,0,0,0,17627,7.0,18282,244,51,428,35,24.4,1762.7,12,2,0,7,7,11,1,1,0,0,17199,7.0,18247,247,51,-428,-35,24.7,1719.9,1.7857142857142858,1.4285714285714286,3,-1,1,0,0,-5,-1,-1,0,0,428,0.0,35,-3,0,856,70,-0.3000000000000007,42.799999999999955,-0.3571428571428572,less,equal,greater
2597,4447279447,0,18,5,1,5,10,4,1,1,0,0,17315,7.4,19378,253,66,-733,-1569,25.3,1731.5,21,6,0,10,5,7,0,0,0,0,18048,7.6,20947,216,54,733,1569,21.6,1804.8,2.7,0.7,-3,-1,1,-5,5,-3,1,1,0,0,-733,-0.1999999999999993,-1569,37,12,-1466,-3138,3.6999999999999993,-73.29999999999995,-2.0,greater,equal,less
2598,4511092295,0,17,4,0,4,5,4,0,0,0,0,15663,7.0,18122,237,44,936,1377,23.7,1566.3,21,2,1,5,4,2,1,1,0,0,14727,6.6,16745,191,52,-936,-1377,19.1,1472.7,1.5,1.2,-4,2,-1,-1,1,2,-1,-1,0,0,936,0.40000000000000036,1377,46,-8,1872,2754,4.599999999999998,93.59999999999991,-0.30000000000000004,less,equal,less
2599,4494532333,0,15,3,0,2,4,1,0,0,0,0,14865,7.0,18385,233,60,-1179,646,23.3,1486.5,17,2,1,4,2,4,2,1,1,0,16044,6.8,17739,226,56,1179,-646,22.6,1604.4,3.0,0.625,-2,1,-1,-2,2,-3,-2,-1,-1,0,-1179,0.20000000000000018,646,7,4,-2358,1292,0.6999999999999993,-117.90000000000009,-2.375,less,equal,less
2600,4477734915,1,20,3,1,5,2,4,0,0,0,0,16230,7.0,18489,235,61,932,542,23.5,1623.0,15,5,0,2,5,4,0,0,0,0,15298,7.2,17947,247,56,-932,-542,24.7,1529.8,0.8,3.5,5,-2,1,3,-3,0,0,0,0,0,932,-0.20000000000000018,542,-12,5,1864,1084,-1.1999999999999993,93.20000000000005,2.7,equal,equal,greater
2601,4521252780,1,11,2,0,5,5,1,0,0,0,0,16065,7.4,20238,247,74,544,2063,24.7,1606.5,50,0,1,5,5,3,0,0,0,0,15521,6.8,18175,222,48,-544,-2063,22.2,1552.1,1.3,1.1,-39,2,-1,0,0,-2,0,0,0,0,544,0.6000000000000005,2063,25,26,1088,4126,2.5,54.40000000000009,-0.19999999999999996,equal,equal,less
2602,4487946743,0,15,2,0,7,5,8,1,1,0,0,17049,7.4,20151,223,68,-105,1881,22.3,1704.9,14,3,1,5,7,7,0,0,0,0,17154,7.2,18270,231,41,105,-1881,23.1,1715.4,1.2142857142857142,2.2,1,-1,-1,2,-2,1,1,1,0,0,-105,0.20000000000000018,1881,-8,27,-210,3762,-0.8000000000000007,-10.5,0.985714285714286,greater,equal,greater
2603,4505359485,0,14,2,0,4,3,5,1,1,0,0,15412,7.0,18001,212,56,-287,-1045,21.2,1541.2,13,2,1,3,4,3,0,0,0,0,15699,7.0,19046,243,56,287,1045,24.3,1569.9,1.125,2.1666666666666665,1,0,-1,1,-1,2,1,1,0,0,-287,0.0,-1045,-31,0,-574,-2090,-3.1000000000000014,-28.700000000000045,1.0416666666666665,greater,equal,greater
2604,4438236114,1,14,1,1,10,8,10,0,0,0,0,17949,7.0,19069,200,47,1052,340,20.0,1794.9,28,2,0,8,10,6,1,1,0,0,16897,7.0,18729,223,60,-1052,-340,22.3,1689.7,1.1,1.875,-14,-1,1,2,-2,4,-1,-1,0,0,1052,0.0,340,-23,-13,2104,680,-2.3000000000000007,105.20000000000005,0.7749999999999999,less,equal,less
2605,4522457944,1,16,2,1,6,4,5,0,0,0,0,16938,7.0,17614,220,48,2145,-316,22.0,1693.8,36,3,0,4,6,5,0,0,0,0,14793,6.8,17930,197,44,-2145,316,19.7,1479.3,1.0833333333333333,2.125,-20,-1,1,2,-2,0,0,0,0,0,2145,0.20000000000000018,-316,23,4,4290,-632,2.3000000000000007,214.5,1.0416666666666667,equal,equal,less
2606,4517522957,0,25,3,1,4,8,7,0,0,0,0,14627,6.6,16086,193,47,-3960,-4005,19.3,1462.7,16,8,0,8,4,9,1,1,0,0,18587,7.6,20091,247,68,3960,4005,24.7,1858.7,3.125,0.9375,9,-5,1,-4,4,-2,-1,-1,0,0,-3960,-1.0,-4005,-54,-21,-7920,-8010,-5.399999999999999,-396.0,-2.1875,less,equal,greater
2607,4513824717,0,18,5,0,6,3,7,0,0,0,0,16485,7.0,18759,222,44,1097,711,22.2,1648.5,14,1,1,3,6,1,1,1,0,0,15388,7.0,18048,240,63,-1097,-711,24.0,1538.8,0.5833333333333334,3.1666666666666665,4,4,-1,3,-3,6,-1,-1,0,0,1097,0.0,711,-18,-19,2194,1422,-1.8000000000000007,109.70000000000005,2.583333333333333,less,equal,greater
2608,4523838951,0,90,1,1,4,5,2,0,0,0,0,15246,7.0,17687,217,47,-671,-738,21.7,1524.6,18,4,0,5,4,2,1,1,0,0,15917,7.0,18425,227,56,671,738,22.7,1591.7,1.5,1.0,72,-3,1,-1,1,0,-1,-1,0,0,-671,0.0,-738,-10,-9,-1342,-1476,-1.0,-67.10000000000014,-0.5,less,equal,greater
2609,4502908431,0,58,2,0,10,9,19,1,1,0,0,17583,7.0,17639,201,48,-236,-1078,20.1,1758.3,23,2,1,9,10,13,0,0,0,0,17819,7.2,18717,225,60,236,1078,22.5,1781.9,1.55,2.1666666666666665,35,0,-1,1,-1,6,1,1,0,0,-236,-0.20000000000000018,-1078,-24,-12,-472,-2156,-2.3999999999999986,-23.600000000000136,0.6166666666666665,greater,equal,greater
2610,4510619110,1,14,2,1,10,6,9,1,1,0,0,18655,7.6,19797,254,44,3212,3245,25.4,1865.5,12,2,0,6,10,8,0,0,0,0,15443,6.8,16552,170,52,-3212,-3245,17.0,1544.3,1.0,2.4166666666666665,2,0,1,4,-4,1,1,1,0,0,3212,0.7999999999999998,3245,84,-8,6424,6490,8.399999999999999,321.20000000000005,1.4166666666666665,greater,equal,greater
2611,4521709624,1,41,3,1,7,7,5,1,1,0,0,16875,6.8,18112,219,48,-795,236,21.9,1687.5,19,3,0,7,7,9,0,0,0,0,17670,6.8,17876,221,44,795,-236,22.1,1767.0,1.6428571428571428,1.3571428571428572,22,0,1,0,0,-4,1,1,0,0,-795,0.0,236,-2,4,-1590,472,-0.20000000000000284,-79.5,-0.2857142857142856,greater,equal,greater
2612,4478061745,1,15,4,1,6,1,4,1,0,1,1,17872,7.2,19324,247,50,3544,2083,24.7,1787.2,15,3,0,1,6,1,1,1,0,0,14328,6.8,17241,219,48,-3544,-2083,21.9,1432.8,0.25,8.0,0,1,1,5,-5,3,0,-1,1,1,3544,0.40000000000000036,2083,28,2,7088,4166,2.8000000000000007,354.4000000000001,7.75,equal,greater,equal
2613,4498673478,1,14,1,1,7,6,9,2,1,1,0,16574,6.8,17377,197,42,969,-42,19.7,1657.4,13,2,0,6,7,8,0,0,0,0,15605,6.6,17419,194,37,-969,42,19.4,1560.5,1.4285714285714286,1.9166666666666667,1,-1,1,1,-1,1,2,1,1,0,969,0.20000000000000018,-42,3,5,1938,-84,0.3000000000000007,96.90000000000009,0.48809523809523814,greater,equal,greater
2614,4519028145,0,15,4,1,9,5,7,0,0,0,0,17651,7.0,18199,222,51,2348,1133,22.2,1765.1,12,5,0,5,9,4,1,1,0,0,15303,6.8,17066,195,43,-2348,-1133,19.5,1530.3,0.7777777777777778,2.5,3,-1,1,4,-4,3,-1,-1,0,0,2348,0.20000000000000018,1133,27,8,4696,2266,2.6999999999999993,234.79999999999995,1.7222222222222223,less,equal,greater
2615,4523264320,0,78,1,1,4,10,7,0,0,0,0,15035,6.4,16650,183,60,-3584,-3248,18.3,1503.5,13,2,0,10,4,10,1,1,0,0,18619,7.6,19898,238,59,3584,3248,23.8,1861.9,3.75,0.75,65,-1,1,-6,6,-3,-1,-1,0,0,-3584,-1.1999999999999993,-3248,-55,1,-7168,-6496,-5.5,-358.4000000000001,-3.0,less,equal,greater
2616,4511502390,1,18,4,1,5,5,3,2,1,1,0,16399,7.0,17698,236,57,330,-475,23.6,1639.9,20,3,0,5,5,6,0,0,0,0,16069,6.8,18173,235,46,-330,475,23.5,1606.9,1.6,1.3,-2,1,1,0,0,-3,2,1,1,0,330,0.20000000000000018,-475,1,11,660,-950,0.10000000000000142,33.0,-0.30000000000000004,greater,equal,less
2617,4455506797,0,10,4,0,8,8,13,1,0,1,0,18236,7.0,18690,221,48,1112,203,22.1,1823.6,43,0,1,8,8,12,0,0,0,0,17124,7.0,18487,198,44,-1112,-203,19.8,1712.4,1.75,1.8125,-33,4,-1,0,0,1,1,0,1,0,1112,0.0,203,23,4,2224,406,2.3000000000000007,111.19999999999982,0.0625,greater,equal,less
2618,4480574928,1,16,1,1,5,3,6,0,0,0,0,15782,7.0,18450,219,40,279,392,21.9,1578.2,14,4,0,3,5,4,1,1,0,0,15503,7.0,18058,246,63,-279,-392,24.6,1550.3,1.0,2.6666666666666665,2,-3,1,2,-2,2,-1,-1,0,0,279,0.0,392,-27,-23,558,784,-2.700000000000003,27.90000000000009,1.6666666666666665,less,equal,greater
2619,4461353444,0,60,4,1,7,3,9,1,1,0,0,16938,7.0,18699,226,56,1516,426,22.6,1693.8,16,6,0,3,7,4,0,0,0,0,15422,7.0,18273,210,60,-1516,-426,21.0,1542.2,0.7142857142857143,3.8333333333333335,44,-2,1,4,-4,5,1,1,0,0,1516,0.0,426,16,-4,3032,852,1.6000000000000014,151.5999999999999,3.119047619047619,greater,equal,greater
2620,4520789246,0,11,0,0,5,10,5,0,0,0,0,14740,6.4,15556,156,49,-4229,-4184,15.6,1474.0,16,3,1,10,5,12,1,1,0,0,18969,7.4,19740,220,64,4229,4184,22.0,1896.9,3.2,0.75,-5,-3,-1,-5,5,-7,-1,-1,0,0,-4229,-1.0,-4184,-64,-15,-8458,-8368,-6.4,-422.9000000000001,-2.45,less,equal,less
2621,4522794397,0,10,1,0,5,12,6,0,0,0,0,15299,7.0,17019,169,58,-3111,-2286,16.9,1529.9,15,2,1,12,5,10,0,0,0,0,18410,7.0,19305,178,56,3111,2286,17.8,1841.0,3.4,0.6666666666666666,-5,-1,-1,-7,7,-4,0,0,0,0,-3111,0.0,-2286,-9,2,-6222,-4572,-0.9000000000000021,-311.0999999999999,-2.7333333333333334,equal,equal,less
2622,4499246696,1,10,2,1,8,5,8,0,0,0,0,17615,7.0,18307,206,46,3686,1471,20.6,1761.5,17,0,0,5,8,4,0,0,0,0,13929,6.6,16836,153,46,-3686,-1471,15.3,1392.9,0.875,2.4,-7,2,1,3,-3,4,0,0,0,0,3686,0.40000000000000036,1471,53,0,7372,2942,5.300000000000001,368.5999999999999,1.525,equal,equal,less
2623,4505683852,1,16,4,1,13,3,14,1,1,0,1,20955,7.2,19806,225,64,5136,2785,22.5,2095.5,13,2,0,3,13,3,0,0,0,0,15819,6.8,17021,213,60,-5136,-2785,21.3,1581.9,0.34615384615384615,6.666666666666667,3,2,1,10,-10,11,1,1,0,1,5136,0.40000000000000036,2785,12,4,10272,5570,1.1999999999999993,513.5999999999999,6.320512820512821,greater,greater,greater
2624,4423902202,1,16,2,1,6,2,8,0,0,0,0,16636,7.4,19834,245,56,1394,1368,24.5,1663.6,24,2,0,2,6,3,0,0,0,0,15242,7.0,18466,225,68,-1394,-1368,22.5,1524.2,0.5833333333333334,5.0,-8,0,1,4,-4,5,0,0,0,0,1394,0.40000000000000036,1368,20,-12,2788,2736,2.0,139.39999999999986,4.416666666666667,equal,equal,less
2625,4519998999,0,14,2,0,0,4,0,1,0,1,0,13805,6.8,17253,221,52,-2009,-2396,22.1,1380.5,59,1,1,4,0,5,1,1,0,0,15814,7.2,19649,243,59,2009,2396,24.3,1581.4,6.5,0.0,-45,1,-1,-4,4,-5,0,-1,1,0,-2009,-0.40000000000000036,-2396,-22,-7,-4018,-4792,-2.1999999999999993,-200.9000000000001,-6.5,equal,equal,less
2626,4518305583,0,18,4,1,11,10,16,0,0,0,0,18453,7.0,18299,204,34,466,-316,20.4,1845.3,14,4,0,10,11,14,0,0,0,0,17987,7.4,18615,186,46,-466,316,18.6,1798.7,1.5454545454545454,1.9,4,0,1,1,-1,2,0,0,0,0,466,-0.40000000000000036,-316,18,-12,932,-632,1.7999999999999972,46.59999999999991,0.3545454545454545,equal,equal,greater
2627,4477478034,0,17,1,0,5,13,5,0,0,0,0,14642,6.2,15033,171,41,-4958,-2388,17.1,1464.2,29,4,1,13,5,14,1,1,0,0,19600,7.0,17421,231,24,4958,2388,23.1,1960.0,4.0,0.5769230769230769,-12,-3,-1,-8,8,-9,-1,-1,0,0,-4958,-0.7999999999999998,-2388,-60,17,-9916,-4776,-6.0,-495.79999999999995,-3.4230769230769234,less,equal,less
2628,4522529196,0,39,1,0,3,7,4,0,0,0,0,14503,6.8,16807,207,47,-2825,-2497,20.7,1450.3,46,2,1,7,3,9,2,1,1,0,17328,7.2,19304,221,68,2825,2497,22.1,1732.8,3.8333333333333335,0.7142857142857143,-7,-1,-1,-4,4,-5,-2,-1,-1,0,-2825,-0.40000000000000036,-2497,-14,-21,-5650,-4994,-1.4000000000000021,-282.5,-3.119047619047619,less,equal,less
